tweet,sarcasm,sentiment,dialect
  اعلان جديد لبرنامج    من تقديم نجوم برنامج   السابقين  البرنامج الجديد من انتاج شركة امازون ,FALSE,NEU,msa
اخبار الدوري الاسباني  الإصابة تضرب حارس مرمى برشلونة الإسباني ,FALSE,NEU,msa
بدمّع لما اتذكر أديش كبيرة خسارة جبرانتويني مرقت أيام وبوجعني قول يا ضيعان لراحوا ١١ سنة وما انعرف مينقتلجبران بديجواب هواالحرية,FALSE,NEG,levant
أتممت مهمتي كعضو لجنة تحكيم في مهرجان فينيسيا اليوم شاهدت  عرض وراضي بشكل عام عن نتيجة الأوريزونتي التي ستعلن في الختام كمان ساعتين,FALSE,NEU,egypt
  وده من جريدة    نفسي افهم ايه مصلحة هافينجتون بوست في عداءها لكل ماهو مصري,FALSE,NEG,msa
  الكادينا كوبي ميسي سوف يتدرب مع المجموعة غدا الاربعاء لاول مره بعد تعافيه من الاصابه ,FALSE,NEU,msa
هوا البدلة دي فضي ولا فلصو عمروأديب,TRUE,NEU,egypt
اسألوا البرادعي عما فعله في العراق البرادعىطلعجاسوس باسمطلعحرامي تخابر,TRUE,NEG,egypt
من يزعجه صوت الاذان عليه العوده الى اوربا القدس,FALSE,NEU,msa
مصر تقع في مجموعه ناريه ناريه مصر تونس السنغال موزمبيق او جنوب السودان حسنشحاته كان بيرتعش وهو بيسحب القرعه ,TRUE,NEG,egypt
كلام أهبل عالفضائية المصريةزي أيام مباركالفرق انهم جايبين صورة المظاهرات مش النيلياسلام عالمصداقية    ,TRUE,NEG,msa
ان الحياة لا طعملها بلا امل,FALSE,NEG,msa
"لوسمحت تكلم عن نادال ونوفاك، بس فيدرر لا تدخله في مقارنات مع هالجحلط  بليز يعني ",TRUE,NEG,gulf
وانا كنت فين لما عملوا   في الجامعة عندنا ,FALSE,NEU,egypt
مدونة  أندرويد ,FALSE,NEU,msa
دول بقا المغضوب عليهم والضالين بتفسير الشيخ الشعراوى رحمه الله  رغم أنف المتأسلمينستبقىحلب ,FALSE,NEG,egypt
احمد الشيخ مظبطنى فى الفنتازى والله ,FALSE,POS,egypt
  شفيك محتقن,FALSE,NEU,levant
النجمة  اختارت لطفلتها الصغيرة حقيبة من موضة ازياء اطفال  ,FALSE,NEU,msa
كلوب أمريكا  ريال مدريدكأس العالم للأنديةريالمدريدحسابتوقعات,FALSE,NEU,msa
كنت أتمنى أروحه وكان عندي بصيص أمل لكن التوقيت والأختبار حال بيننا  معرضالكويتالدوليللكتاب,FALSE,NEU,egypt
حل مشاكل أندرويد بعد التحديث الأخير ,FALSE,NEU,msa
 بوتن وأعوانه من حزب الدجال,TRUE,NEG,msa
  مصر في الأخبار أغذية ملوثةأكل لحوم الحميرإعتقالات قسريةقتل بلا محاكمةحرب على الإسلامتحالف مع سفاحي حلبطعن في ظهر ,TRUE,NEG,msa
عادة لا اعلن عن مواقفي السياسيةلكن كله الا الدستور في كلمة واحدةمهزلةو لو وصلنا لمهزلة الاستفتاء حقول لا,TRUE,NEG,msa
تصحيح اعلنها كيري هم ,FALSE,NEU,msa
  انت يا سلمانو يا راعي الإرهاب العالمي وارهابك على اليمن وشعبه سنرده لك بأذنه تعالى   مندمشقهناصنعاء ,TRUE,NEG,levant
 حينما أريد الحجز لا أستطيع الضغط على تاريخ الحجز الذي أريده وهو ١٧ ,FALSE,NEU,msa
"شكرا لحِرصك على النّظام و المسؤوليه و الرّقابه وشكرا أيضا لِـ حملك جوال كاميره للتوثيق من داخِل جامعة تمنع ذلك ،  ",FALSE,POS,gulf
الماركاجوهرة التاج الملكيالنادي سيستثمر ٤٠٠ مليون يورو لتحويل البرنابيو لمعلم هندسي عالمي ريالمدريد ,FALSE,NEU,msa
صورة رقم  خواطرثلجية معرضالكويتالدوليللكتاب ,FALSE,NEU,msa
وزراء خارجية روسيا وتركيا وإيران يلتقون غداً في موسكو ,FALSE,NEU,msa
ياعيال أحد يوصل لبيت حكم مباراة الجار والنهضة صامولي للمدارس      بثارة بطللاتكلمني متصدر سابقاً,FALSE,NEG,msa
 كله في اقصى اليمين المتطرف و في الخليج لا تذكر الدين و الملكية المطلقة لانه برضو بتلاقيهم كلهم في أقصى اليمين المتطرف,FALSE,NEG,egypt
الى امتا يا ليبيا تبينا نضحولك؟؟ وياعروسه امتا تفرحينا؟ويابنغازي امتا بتضحكيلنا؟وياسرت امتا بضمينا؟ ,FALSE,NEU,gulf
شوضع المتحجبة اللي راحت حق جستن بيبر ولمته وباسته ورقصت معاه انزين احترمي اللي فوق راسج اذا انتي مو محترمة,FALSE,NEG,gulf
مفيش حاجة اسمها دولة وطنية في حاجة اسمها الجماعة التنظيم طز في مصر السادةالمحترمون ,TRUE,NEG,egypt
الأسواني لهذا لا يوجد فرق بين إرهاب الكنيسة الكاثوليكية في الأندلس على يد الراهب بليدا وإرهاب أسامة بن لادن,FALSE,NEU,msa
خطاب مرسي بداية جيدة نتمنى ان يكون ذلك بداية لتوحيد الصفوف ضد العسكر,FALSE,NEU,msa
اجتماع ثلاثي في موسكو لبحث أزمة حلب ,FALSE,NEU,msa
إستخدام المساجد في العمل السياسي ونشر العنف  ,FALSE,NEG,msa
اشرف شيحة لـ كليوم صورة محطة قطار أسوان تعكس المأساة والإهمال اللى وصلنا ليه  عمرواديب,FALSE,NEG,egypt
"ألا يعلم الوزير المتدين أن الكذب حرام، وأن الله لن يقبل صلاته إذا كان كاذبا",TRUE,NEG,msa
  تغريدة مصريةبمثابة ضربة قاضية أحرجت دونالد ترامب وكسرت أرقام المشاركات دونالدترامب ,TRUE,NEG,msa
إليكم مجموعة مميزة من الإطلالات الجديدة لعطلة أعياد رأس السنة تشاهدونها خلال آخر حلقة من فاشنتايم ,FALSE,NEU,msa
كل خوفي يجي يوم ويضقن النساء بنا ذرعاً فيهربن طلباً للجوء الاجتماعي الى احد جزر الواق واق وحينها يا عنتر خل تنفعك عنتريتك   ,FALSE,NEG,msa
 عندما كانت كلينتون وزيرة للخارجية الامريكية كانت هي من اعطت بوش الابن تفويضاً لغزو العراق,FALSE,NEG,msa
معدّل البطالة في الولاياتالمتّحدة في أدنى مستوى منذ  سنوات ,FALSE,NEU,msa
اتفاق مبادلة عملة بين مصر و الصين بقيمة  مليار دولار ,FALSE,NEU,msa
نسعد بخدمتكم وتوفير ماتطلبونه من الكتبواتس  معرضالكويتالدوليللكتابصدرحديثاً ,FALSE,NEU,msa
  المرصدالايرانيالأخبار  إيران تدعم الأسد مضطرة وخياراتها في الحرب محدودةترجمة خاصة,FALSE,NEU,msa
الانقلاب ضاق حتى بمن كان يعتبرهم علماء معتدلين من امثال الشيخ الحوينى ؟والدور ماشى ومش حيخلوا ؟انقلابيوليو مصرالليلة,FALSE,NEG,egypt
قمة قطرية تركية تطالب بوقف المجازر ضد السوريين  صاحب السمو والرئيس أردوغان يدعوان المجتمع الدولي للضغط على النظام ,FALSE,NEU,msa
  كل ما قاله دونالد ترامب عن سوريا خاطئ ,FALSE,NEG,msa
وزير العدل الكويتي انتخابات أمة  تسير بيسر ودون معوقات كونا الكويت,FALSE,POS,msa
بالتقرير  الجيشالسوري وحلفاؤه يحررون أكثر من نصف الاحياءالشرقيةتابعونا على التليغرام  ,FALSE,NEU,msa
"بيقولكأعرفبلدك القاهرةلقا، الأديان في مربع واحد هكذا أراد الله مصر واهلهاآمنين باذن الله اخوانابليس",FALSE,POS,egypt
احمد الشيخ عن احتفاله علي طريقة المانيكان قلت انزل حاجه جديده مصر بقي ,FALSE,NEU,egypt
 بيونسيه,FALSE,NEU,msa
  لو تحطون غوغل ماب له يمكن امر اجربه دام ٢٤ ساعة انا مااشتهي جباتي الا انصاص الليالي,FALSE,NEU,gulf
الفهم المصري المتحضر للإسلام أسس له الامام محمد عبده عام فانطلقت مصر العظيمة لتبدع في كل مجال حتى وصل إلينا الفكر الوهابي الرجعي المتطرف,FALSE,NEG,msa
صحيفة المصري اليوم بالفيديو توفيقعكاشة  هيفاء ولية ناشفة محشية طوب وهت  عبر تطبيق نبض,TRUE,NEG,egypt
بالضبط الشركات تحرص على أمنك وأمانك أكثر منك كعميل بعضهم يأخذه شعار ويفتخر فيه  ,FALSE,NEG,msa
موسكو لـ واشنطن ردا على تهديدها جنرالات سوريين كفى نفاقا,TRUE,NEG,msa
وزراء الخارجية روسيا وتركيا وإيران يجتمعون في موسكو يوم غد لاستئناف المحادثات بشأن حلب ,FALSE,NEU,msa
أي أيقونة ثـورة حقيقية تعيش تـــاريخ طويل  لكن في قسم الأطفـال تعيش الأيقونة فـقــط بـعـمــر الأكاونت في البنك و علي حسب  إذا إستمر المرتب  تستمر أيقونة  وكل عام وإنتم تـمـيـمـي الصحة  ,FALSE,POS,msa
موسكو تكثف اتصالاتها مع أنقرة وطهران لبحث التسوية السورية ,FALSE,NEU,msa
الاهمال تهمة يجب ان يحاسب عليها الانسان و خصوصا اذا مان مسؤول هذه في فرنسا بس مو بالخليج,FALSE,NEG,msa
خالد علي رفع أسعار الكهرباء و الغاز و البنزين إجرام سياسي بحق الفقراء,FALSE,NEG,msa
 لو أراد أن يعرف غير المسلمين ماهو الإسلام ؟ فسوف يعلمون ماهو من قرائته لتحيته  السلام عليكم وسيعلمون بأنه لم يكن دين عنف أبداً,FALSE,POS,msa
تابعوا الفنانة ميريامفارس في حفلاتمندبيمول اليوم الثلاثاء بالقرب من الواجهه المائية ,FALSE,NEU,msa
الرئيس اليمني يوجه قيادات الجيش بالتصدي لخروقات الانقلابيين عكاظ اليمن,FALSE,NEU,msa
هيومنرايتسووتش الاحتجاز والتعذيب جزء من حملة مكافحة الفساد في الصينالوطن الدوحةبكين تقاريرعالمية ,FALSE,NEG,msa
طلعتزكريا يطالب بوليس الآداب بتنظيم حفلة افتتاح مهرجانالقاهرةالسينمائي  ,TRUE,NEG,msa
